CONFORMED-NAME	TICKER	SIC	CIK	YEAR
HEALTHCARE SERVICES GROUP INC-16	HCSG	8050	731012	2016
FISERV INC-16	FISV	7374	798354	2016
LOEWS CORP-16	L	6331	60086	2016
Prologis, L.P.-16	Unknown	6500	1045610	2016
PROS Holdings, Inc.-16	PRO	7371	1392972	2016
WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP-16	WAB	3743	943452	2016
AETNA INC /PA/-16	AET	6324	1122304	2016
LANDSTAR SYSTEM INC-16	LSTR	4213	853816	2016
AMERICAN EXPRESS CO-16	AXP	6199	4962	2016
AMERICAN EXPRESS CO-16	AXP	6199	4962	2016
STRAYER EDUCATION INC-16	STRA	8200	1013934	2016
REALMARK PROPERTY INVESTORS LTD PARTNERSHIP V-16	Unknown	6798	790067	2016
M&T BANK CORP-16	MTB	6022	36270	2016
MINERALS TECHNOLOGIES INC-16	MTX	2810	891014	2016
CommScope Holding Company, Inc.-16	COMM	3663	1517228	2016
CVR Refining, LP-16	CVRR	2911	1558785	2016
TransUnion-16	Unknown	7320	1552033	2016
SEATTLE GENETICS INC /WA-16	SGEN	2836	1060736	2016
ALCOA INC.-16	AA	3350	4281	2016
CHURCH & DWIGHT CO INC /DE/-16	CHD	2840	313927	2016
ASPEN INSURANCE HOLDINGS LTD-16	AHL	6331	1267395	2016
OCEANEERING INTERNATIONAL INC-16	OII	1389	73756	2016
MOSAIC CO-16	MOS	2870	1285785	2016
AbbVie Inc.-16	ABBV	2834	1551152	2016
EVOLUTIONARY GENOMICS, INC.-16	FONH	8731	884363	2016
FEI CO-16	FEIC	3826	914329	2016
GOLDMAN SACHS GROUP INC-16	GS	6211	886982	2016
SWIFT TRANSPORTATION Co-16	SWFT	4213	1492691	2016
Cobalt International Energy, Inc.-16	CIE	1311	1471261	2016
VALIDUS HOLDINGS LTD-16	VR	6331	1348259	2016
ALLETE INC-16	ALE	4931	66756	2016
ALLETE INC-16	ALE	4931	66756	2016
WCI Communities, Inc.-16	WCIC	1531	1574532	2016
Under Armour, Inc.-16	UARM	2300	1336917	2016
alpha-En Corp-16	PIXG	7819	1023298	2016
TESSERA TECHNOLOGIES INC-16	TSRA	3674	1261694	2016
TENET HEALTHCARE CORP-16	THC	8062	70318	2016
Invesco Mortgage Capital Inc.-16	IVR	6798	1437071	2016
TODEX CORP.-16	Unknown	7372	1625095	2016
LTC PROPERTIES INC-16	LTC	6798	887905	2016
HOST HOTELS & RESORTS L.P.-16	Unknown	7011	1061937	2016
CABELAS INC-16	CAB	5940	1267130	2016
CC Holdings GS V LLC-16	Unknown	4899	1574291	2016
CROWN CASTLE INTERNATIONAL CORP-16	CCI	6798	1051470	2016
CENTRAL EUROPEAN MEDIA ENTERPRISES LTD-16	CETV	4833	925645	2016
BioTelemetry, Inc.-16	BEAT	3841	1574774	2016
CARDTRONICS INC-16	CATM	7389	1277856	2016
ManpowerGroup Inc.-16	MAN	7363	871763	2016
ARMSTRONG WORLD INDUSTRIES INC-16	AWI	3089	7431	2016
GREENLIGHT CAPITAL RE, LTD.-16	GLRE	6331	1385613	2016
DEAN FOODS CO-16	DF	2024	931336	2016
IMPAX LABORATORIES INC-16	IPXL	2834	1003642	2016
CARRIZO OIL & GAS INC-16	CRZO	1311	1040593	2016
AMKOR TECHNOLOGY, INC.-16	AMKR	3674	1047127	2016
MAGNACHIP SEMICONDUCTOR Corp-16	MX	3674	1325702	2016
BIGLARI HOLDINGS INC.-16	SNS	5812	93859	2016
PDC ENERGY, INC.-16	PDCE	1311	77877	2016
PDC ENERGY, INC.-16	PDCE	1311	77877	2016
Kosmos Energy Ltd.-16	KOS	1311	1509991	2016
Sabra Health Care REIT, Inc.-16	SBRA	6798	1492298	2016
KIRBY CORP-16	KEX	4400	56047	2016
CH2M HILL COMPANIES LTD-16	Unknown	8711	777491	2016
OIL STATES INTERNATIONAL, INC-16	OIS	3533	1121484	2016
LendingClub Corp-16	Unknown	7389	1409970	2016
FLORIDA POWER & LIGHT CO-16	Unknown	4911	37634	2016
NORTHWEST INDIANA BANCORP-16	NWINOB	6035	919864	2016
Paycom Software, Inc.-16	PAYC	7372	1590955	2016
Summit Materials, LLC-16	Unknown	1540	1571371	2016
HSBC Finance Corp-16	HSFC	6141	354964	2016
SCIQUEST INC-16	SQI	7372	1082526	2016
STILLWATER MINING CO /DE/-16	SWC	1090	931948	2016
MCDERMOTT INTERNATIONAL INC-16	MDR	3443	708819	2016
Surgical Care Affiliates, Inc.-16	SCAI	8093	1411574	2016
SEALED AIR CORP/DE-16	SEE	2820	1012100	2016
Clearwater Paper Corp-16	CLW	2631	1441236	2016
USA TRUCK INC-16	USAK	4213	883945	2016
Quad/Graphics, Inc.-16	QUAD	2750	1481792	2016
ESCALADE INC-16	ESCA	3949	33488	2016
CONVERGYS CORP-16	CVG	7373	1062047	2016
CRANE CO /DE/-16	CR	3490	25445	2016
ANI PHARMACEUTICALS INC-16	ANIP	2834	1023024	2016
S&T BANCORP INC-16	STBA	6022	719220	2016
COMFORT SYSTEMS USA INC-16	FIX	1731	1035983	2016
GenMark Diagnostics, Inc.-16	GNMK	3841	1487371	2016
BJs RESTAURANTS INC-16	BJRI	5812	1013488	2016
SUN COMMUNITIES INC-16	SUI	6798	912593	2016
HECLA MINING CO/DE/-16	HL	1400	719413	2016
INTERNATIONAL BUSINESS MACHINES CORP-16	IBM	3570	51143	2016
COHU INC-16	COHU	3825	21535	2016
NOW Inc.-16	DNOW	3533	1599617	2016
ALDER BIOPHARMACEUTICALS INC-16	ALDR	2834	1423824	2016
Regional Management Corp.-16	RM	6141	1519401	2016
Alliqua BioMedical, Inc.-16	ALQA	3841	1054274	2016
Regulus Therapeutics Inc.-16	RGLS	2834	1505512	2016
PS BUSINESS PARKS INC/CA-16	PSB	6798	866368	2016
MORGAN STANLEY-16	MS	6211	895421	2016
Continental Building Products, Inc.-16	CBPX	3270	1592480	2016
HUNT J B TRANSPORT SERVICES INC-16	JBHT	4213	728535	2016
CIMAREX ENERGY CO-16	XEC	1311	1168054	2016
American Capital Agency Corp-16	AGNC	6798	1423689	2016
Macquarie Infrastructure Corp-16	MIC	5172	1289790	2016
QUIDEL CORP /DE/-16	QDEL	2835	353569	2016
MARIN SOFTWARE INC-16	MRIN	7374	1389002	2016
Adamas Pharmaceuticals Inc-16	ADMS	2834	1328143	2016
Vitamin Shoppe, Inc.-16	VSI	5400	1360530	2016
MOBILEIRON, INC.-16	Unknown	7372	1470099	2016
VERIZON COMMUNICATIONS INC-16	VZ	4813	732712	2016
Dorman Products, Inc.-16	DORM	3714	868780	2016
Shire plc-16	SHPGY	2834	936402	2016
ASSET PROTECTION OF AMERICA, INC.-16	Unknown	6282	1503455	2016
Celldex Therapeutics, Inc.-16	AVAN	2835	744218	2016
OFFICE DEPOT INC-16	ODP	5940	800240	2016
Cooper-Standard Holdings Inc.-16	CPS	3714	1320461	2016
COOPER TIRE & RUBBER CO-16	CTB	3011	24491	2016
PROASSURANCE CORP-16	PRA	6331	1127703	2016
INFINITY PHARMACEUTICALS, INC.-16	INFI	2834	1113148	2016
TREX CO INC-16	TREX	2400	1069878	2016
ST JUDE MEDICAL INC-16	STJ	3845	203077	2016
STANLEY FURNITURE CO INC.-16	STLY	2511	797465	2016
BANCORPSOUTH INC-16	BXS	6022	701853	2016
NIC INC-16	EGOV	7389	1065332	2016
ESH Hospitality, Inc.-16	Unknown	7011	1507563	2016
Huron Consulting Group Inc.-16	HURN	8742	1289848	2016
CIRCOR INTERNATIONAL INC-16	CIR	3490	1091883	2016
CIRCOR INTERNATIONAL INC-16	CIR	3490	1091883	2016
CONOCOPHILLIPS-16	COP	2911	1163165	2016
ALLEGHANY CORP /DE-16	Y	6331	775368	2016
Forest City Realty Trust, Inc.-16	Unknown	6798	1647509	2016
CONMED CORP-16	CNMD	3845	816956	2016
Fidelity National Financial, Inc.-16	FNT	6361	1331875	2016
Jazz Pharmaceuticals plc-16	JAZZ	2834	1232524	2016
ACTIVE POWER INC-16	ACPW	4911	1044435	2016
TRUSTMARK CORP-16	TRMK	6021	36146	2016
CARRIAGE SERVICES INC-16	CSV	7200	1016281	2016
INFINERA CORP-16	INFN	3661	1138639	2016
MARTIN MARIETTA MATERIALS INC-16	MLM	1400	916076	2016
VORNADO REALTY LP-16	Unknown	6798	1040765	2016
JPMORGAN CHASE & CO-16	JPM	6021	19617	2016
SOUTH STATE Corp-16	SCBT	6022	764038	2016
AMERICAN AIRLINES INC-16	Unknown	4512	4515	2016
BAB, INC.-16	BABB	2050	1123596	2016
COGENT COMMUNICATIONS HOLDINGS, INC.-16	CCOI	7372	1158324	2016
COGENT COMMUNICATIONS HOLDINGS, INC.-16	CCOI	7372	1158324	2016
HUBSPOT INC-16	HUBS	7372	1404655	2016
ServisFirst Bancshares, Inc.-16	SFBS	6022	1430723	2016
LOCKHEED MARTIN CORP-16	LMT	3760	936468	2016
TESLA MOTORS INC-16	TSLA	3711	1318605	2016
Cinemark Holdings, Inc.-16	CNK	7830	1385280	2016
FARMERS & MERCHANTS BANCORP INC-16	FMAO	6035	792966	2016
Innoviva, Inc.-16	THRX	2834	1080014	2016
VALMONT INDUSTRIES INC-16	VMI	3440	102729	2016
ANTERO RESOURCES Corp-16	AR	1311	1433270	2016
IMPERIAL OIL LTD-16	IMO	2911	49938	2016
CONTINENTAL RESOURCES, INC-16	CLR	1311	732834	2016
SCHWAB CHARLES CORP-16	SCHW	6211	316709	2016
ZIOPHARM ONCOLOGY INC-16	ESWB	8093	1107421	2016
Unum Group-16	UNM	6321	5513	2016
WESTLAKE CHEMICAL CORP-16	WLK	2860	1262823	2016
FERRO CORP-16	FOE	2851	35214	2016
EXXON MOBIL CORP-16	XOM	2911	34088	2016
MARSH & MCLENNAN COMPANIES, INC.-16	MMC	6411	62709	2016
HOLLY ENERGY PARTNERS LP-16	HEP	4610	1283140	2016
INTERSTATE POWER & LIGHT CO-16	Unknown	4931	52485	2016
HASBRO INC-16	HAS	3944	46080	2016
DDR CORP-16	DDR	6798	894315	2016
BOSTON SCIENTIFIC CORP-16	BSX	3841	885725	2016
GRANT PARK FUTURES FUND LIMITED PARTNERSHIP-16	Unknown	6221	845698	2016
CLIFFS NATURAL RESOURCES INC.-16	CLF	1000	764065	2016
Bloomin' Brands, Inc.-16	BLMN	5812	1546417	2016
STEPAN CO-16	SCL	2840	94049	2016
SM Energy Co-16	SM	1311	893538	2016
QEP RESOURCES, INC.-16	QEP	1311	1108827	2016
ADTRAN INC-16	ADTN	3661	926282	2016
UNIVERSAL FOREST PRODUCTS INC-16	UFPI	2421	912767	2016
YELP INC-16	YELP	7200	1345016	2016
AMN HEALTHCARE SERVICES INC-16	AHS	7363	1142750	2016
Retail Opportunity Investments Partnership, LP-16	Unknown	6798	1577230	2016
U.S. SILICA HOLDINGS, INC.-16	SLCA	1400	1524741	2016
AMAG PHARMACEUTICALS INC.-16	AMAG	2834	792977	2016
FMC TECHNOLOGIES INC-16	FTI	3533	1135152	2016
AVISTA CORP-16	AVA	4931	104918	2016
ACCO BRANDS Corp-16	ADB	2780	712034	2016
BLUCORA, INC.-16	INSP	7374	1068875	2016
HOSPITALITY PROPERTIES TRUST-16	HPT	6798	945394	2016
Memorial Production Partners LP-16	MEMP	1311	1521847	2016
Avery Dennison Corp-16	AVY	2670	8818	2016
MUELLER INDUSTRIES INC-16	MLI	3350	89439	2016
TRIMBLE NAVIGATION LTD /CA/-16	TRMB	3829	864749	2016
Hatteras Financial Corp-16	HTS	6798	1419521	2016
KEYCORP /NEW/-16	KEY	6021	91576	2016
TENNECO INC-16	TEN	3714	1024725	2016
UNIVERSAL STAINLESS & ALLOY PRODUCTS INC-16	USAP	3312	931584	2016
IMAX CORP-16	IMAX	3861	921582	2016
Discover Financial Services-16	DFS	6141	1393612	2016
SENIOR HOUSING PROPERTIES TRUST-16	SNH	6798	1075415	2016
BLACKBAUD INC-16	BLKB	7372	1280058	2016
UNIVERSAL INSURANCE HOLDINGS, INC.-16	UVE	6331	891166	2016
MASIMO CORP-16	MASI	3845	937556	2016
NETSUITE INC-16	N	7372	1117106	2016
WESTAR ENERGY INC /KS-16	WR	4931	54507	2016
NANOMETRICS INC-16	NANO	3829	704532	2016
Carlyle Group L.P.-16	CG	6282	1527166	2016
ON SEMICONDUCTOR CORP-16	ONNN	3674	1097864	2016
TANDEM DIABETES CARE INC-16	TNDM	3841	1438133	2016
WEINGARTEN REALTY INVESTORS /TX/-16	WRI	6798	828916	2016
VEREIT Operating Partnership, L.P.-16	Unknown	6798	1528059	2016
TIMKEN CO-16	TKR	3562	98362	2016
SILVERTON ENERGY, INC.-16	MTTA	3021	1508786	2016
JANUS CAPITAL GROUP INC-16	JNS	6282	1065865	2016
ADEPTPROS INC-16	Unknown	7371	1607551	2016
Bluerock Residential Growth REIT, Inc.-16	Unknown	6798	1442626	2016
AVIS BUDGET GROUP, INC.-16	CAR	7510	723612	2016
HSN, Inc.-16	HSNI	5940	1434729	2016
LYDALL INC /DE/-16	LDL	3714	60977	2016
ARES CAPITAL CORP-16	ARCC	0	1287750	2016
UNITED STATES CELLULAR CORP-16	USM	4812	821130	2016
MACK CALI REALTY L P-16	Unknown	6798	1067063	2016
Triangle Capital CORP-16	TCAP	0	1379785	2016
SPS COMMERCE INC-16	SPSC	7372	1092699	2016
GILEAD SCIENCES INC-16	GILD	2836	882095	2016
Memorial Resource Development Corp.-16	MRD	1311	1599222	2016
STURM RUGER & CO INC-16	RGR	3480	95029	2016
STURM RUGER & CO INC-16	RGR	3480	95029	2016
ROLLINS INC-16	ROL	7340	84839	2016
MACK CALI REALTY CORP-16	CLI	6798	924901	2016
Antero Midstream Partners LP-16	Unknown	4922	1598968	2016
CTS CORP-16	CTS	3672	26058	2016
MRC GLOBAL INC.-16	MRC	5084	1439095	2016
Solar Senior Capital Ltd.-16	SUNS	0	1508171	2016
TYLER TECHNOLOGIES INC-16	TYL	7372	860731	2016
Summer Infant, Inc.-16	SUMR	3990	1314772	2016
SELECTIVE INSURANCE GROUP INC-16	SIGI	6331	230557	2016
POTBELLY CORP-16	PBPB	5812	1195734	2016
KANSAS CITY POWER & LIGHT CO-16	Unknown	4911	54476	2016
CHURCHILL DOWNS Inc-16	CHDN	7948	20212	2016
TPG Specialty Lending, Inc.-16	Unknown	0	1508655	2016
Electrum Special Acquisition Corp-16	ELECU	6770	1639669	2016
PRAXAIR INC-16	PX	2810	884905	2016
TELEPHONE & DATA SYSTEMS INC /DE/-16	TDS	4813	1051512	2016
E TRADE FINANCIAL Corp-16	ETFC	6035	1015780	2016
BWX Technologies, Inc.-16	BWC	3510	1486957	2016
Solar Capital Ltd.-16	SLRC	0	1418076	2016
TEXAS INSTRUMENTS INC-16	TXN	3674	97476	2016
GATX CORP-16	GMT	4700	40211	2016
RUCKUS WIRELESS INC-16	RKUS	3577	1294016	2016
EXACT SCIENCES CORP-16	EXAS	8731	1124140	2016
HollyFrontier Corp-16	HFC	2911	48039	2016
AAON INC-16	AAON	3585	824142	2016
AAON INC-16	AAON	3585	824142	2016
TTM TECHNOLOGIES INC-16	TTMI	3672	1116942	2016
TTM TECHNOLOGIES INC-16	TTMI	3672	1116942	2016
OWENS & MINOR INC/VA/-16	OMI	5047	75252	2016
SUPERIOR UNIFORM GROUP INC-16	SGC	2300	95574	2016
SUPERIOR UNIFORM GROUP INC-16	SGC	2300	95574	2016
BLACK HILLS CORP /SD/-16	BKH	4911	1130464	2016
MARATHON OIL CORP-16	MRO	1311	101778	2016
ANSYS INC-16	ANSS	7372	1013462	2016
AMERIPRISE FINANCIAL INC-16	AMP	6282	820027	2016
MOODYS CORP /DE/-16	MCO	7320	1059556	2016
MOODYS CORP /DE/-16	MCO	7320	1059556	2016
OLYMPIC STEEL INC-16	ZEUS	5051	917470	2016
NELNET INC-16	NNI	6141	1258602	2016
New Media Investment Group Inc.-16	NEWM	2711	1579684	2016
FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC-16	FCS	3674	1036960	2016
FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC-16	FCS	3674	1036960	2016
ACCELERON PHARMA INC-16	XLRN	2836	1280600	2016
CONCHO RESOURCES INC-16	CXO	1311	1358071	2016
CONCHO RESOURCES INC-16	CXO	1311	1358071	2016
SOUTHWESTERN ENERGY CO-16	SWN	1311	7332	2016
TITAN INTERNATIONAL INC-16	TWI	3312	899751	2016
Orchid Island Capital, Inc.-16	ORC	6798	1518621	2016
B/E AEROSPACE INC-16	BEAV	2531	861361	2016
Sprouts Farmers Market, Inc.-16	SFM	5411	1575515	2016
INSMED Inc-16	INSM	2834	1104506	2016
CINCINNATI BELL INC-16	CBB	4813	716133	2016
Fortress Investment Group LLC-16	FIG	6282	1380393	2016
STARWOOD HOTEL & RESORTS WORLDWIDE, INC-16	HOT	7011	316206	2016
Iridium Communications Inc.-16	IRDM	3669	1418819	2016
BIOLIFE SOLUTIONS INC-16	BLFS	3845	834365	2016
BB&T CORP-16	BBT	6021	92230	2016
KANGE CORP-16	Unknown	7371	1593773	2016
KANGE CORP-16	Unknown	7371	1593773	2016
CEMPRA, INC.-16	CEMP	2834	1461993	2016
CEMPRA, INC.-16	CEMP	2834	1461993	2016
ALIGN TECHNOLOGY INC-16	ALGN	3842	1097149	2016
Intersect ENT, Inc.-16	Unknown	3841	1271214	2016
FTI CONSULTING INC-16	FCN	8742	887936	2016
Sarepta Therapeutics, Inc.-16	SRPT	2834	873303	2016
HERBALIFE LTD.-16	HLF	5122	1180262	2016
Artisan Partners Asset Management Inc.-16	APAM	6282	1517302	2016
PENSKE AUTOMOTIVE GROUP, INC.-16	PAG	5500	1019849	2016
PENSKE AUTOMOTIVE GROUP, INC.-16	PAG	5500	1019849	2016
PARTNERRE LTD-16	PRE	6321	911421	2016
CHESAPEAKE ENERGY CORP-16	CHK	1311	895126	2016
iHeartCommunications, Inc.-16	CCU	4832	739708	2016
DOMINOS PIZZA INC-16	DPZ	5140	1286681	2016
Pinnacle Foods Inc.-16	PF	2000	1564822	2016
SUPERIOR ENERGY SERVICES INC-16	SPN	1389	886835	2016
Western Gas Equity Partners, LP-16	WGP	4922	1423902	2016
Western Gas Equity Partners, LP-16	WGP	4922	1423902	2016
GLACIER BANCORP INC-16	GBCI	6022	868671	2016
Tronox Ltd-16	TROX	2810	1530804	2016
Tronox Ltd-16	TROX	2810	1530804	2016
China Biologic Products, Inc.-16	CBPO	2836	1369868	2016
TETRAPHASE PHARMACEUTICALS INC-16	TTPH	2834	1373707	2016
TETRAPHASE PHARMACEUTICALS INC-16	TTPH	2834	1373707	2016
COGNIZANT TECHNOLOGY SOLUTIONS CORP-16	CTSH	7371	1058290	2016
COGNIZANT TECHNOLOGY SOLUTIONS CORP-16	CTSH	7371	1058290	2016
TESORO CORP /NEW/-16	TSO	2911	50104	2016
GP STRATEGIES CORP-16	GPX	8200	70415	2016
Relypsa Inc-16	RLYP	2834	1416792	2016
EMCOR GROUP INC-16	EME	1731	105634	2016
PARKWAY PROPERTIES INC-16	PKY	6798	729237	2016
Clear Channel Outdoor Holdings, Inc.-16	CCO	7310	1334978	2016
GENTHERM Inc-16	ARGN	3714	903129	2016
UNITED THERAPEUTICS Corp-16	UTHR	2834	1082554	2016
UMPQUA HOLDINGS CORP-16	UMPQ	6035	1077771	2016
INC Research Holdings, Inc.-16	INCR	8731	1610950	2016
INC Research Holdings, Inc.-16	INCR	8731	1610950	2016
PEGASYSTEMS INC-16	PEGA	7374	1013857	2016
Scripps Networks Interactive, Inc.-16	SNI	4841	1430602	2016
LEXINGTON REALTY TRUST-16	LXP	6798	910108	2016
MADISON GAS & ELECTRIC CO-16	MGEE	4931	61339	2016
PIPER JAFFRAY COMPANIES-16	PJC	6211	1230245	2016
PRA Health Sciences, Inc.-16	PRAH	8731	1613859	2016
LKQ CORP-16	LKQ	5010	1065696	2016
Esperion Therapeutics, Inc.-16	ESPR	2834	1434868	2016
Arista Networks, Inc.-16	Unknown	3576	1596532	2016
Arista Networks, Inc.-16	Unknown	3576	1596532	2016
CHANNELADVISOR CORP-16	ECOM	7372	1169652	2016
Ensco plc-16	ESV	1381	314808	2016
Independent Bank Group, Inc.-16	IBTX	6022	1564618	2016
Pacira Pharmaceuticals, Inc.-16	PCRX	2834	1396814	2016
HANOVER INSURANCE GROUP, INC.-16	THG	6331	944695	2016
Paramount Group, Inc.-16	PGRE	6798	1605607	2016
Paramount Group, Inc.-16	PGRE	6798	1605607	2016
Gannett Co., Inc.-16	GCI	2711	1635718	2016
RR Donnelley & Sons Co-16	RRD	2750	29669	2016
RR Donnelley & Sons Co-16	RRD	2750	29669	2016
American Water Works Company, Inc.-16	AWK	4941	1410636	2016
CHIMERA INVESTMENT CORP-16	CIM	6798	1409493	2016
MATTEL INC /DE/-16	MAT	3942	63276	2016
Starz, LLC-16	Unknown	4841	1559270	2016
Starz, LLC-16	Unknown	4841	1559270	2016
NAVIENT CORP-16	Unknown	6211	1593538	2016
Babcock & Wilcox Enterprises, Inc.-16	Unknown	3433	1630805	2016
WINDSTREAM SERVICES, LLC-16	Unknown	4813	1585644	2016
TOTAL SYSTEM SERVICES INC-16	TSS	7389	721683	2016
CENTURYLINK, INC-16	CTL	4813	18926	2016
MARKETAXESS HOLDINGS INC-16	MKTX	6211	1278021	2016
HOMELAND ENERGY SOLUTIONS LLC-16	Unknown	2860	1366744	2016
HOMELAND ENERGY SOLUTIONS LLC-16	Unknown	2860	1366744	2016
INTERNATIONAL PAPER CO /NEW/-16	IP	2621	51434	2016
VISTEON CORP-16	VC	3714	1111335	2016
VISTEON CORP-16	VC	3714	1111335	2016
REPLIGEN CORP-16	RGEN	2836	730272	2016
Duke Energy Indiana, LLC-16	Unknown	4911	81020	2016
Spok Holdings, Inc-16	USMO	4812	1289945	2016
Apple Hospitality REIT, Inc.-16	Unknown	6798	1418121	2016
ACHILLION PHARMACEUTICALS INC-16	ACHN	2834	1070336	2016
FIRST HORIZON NATIONAL CORP-16	FHN	6021	36966	2016
NOBLE CORP-16	NE	1381	1169055	2016
bluebird bio, Inc.-16	BLUE	2836	1293971	2016
CIGNA CORP-16	CI	6324	701221	2016
MATERION Corp-16	MTRN	3460	1104657	2016
CAPITAL ONE FINANCIAL CORP-16	COF	6021	927628	2016
ENTELLUS MEDICAL INC-16	ENTL	3841	1374128	2016
WAGEWORKS, INC.-16	WAGE	7389	1158863	2016
FIRST DATA CORP-16	FDC	7389	883980	2016
MCGRATH RENTCORP-16	MGRC	7359	752714	2016
DRIL-QUIP INC-16	DRQ	3533	1042893	2016
SENSIENT TECHNOLOGIES CORP-16	SXT	2860	310142	2016
SENSIENT TECHNOLOGIES CORP-16	SXT	2860	310142	2016
Bunge LTD-16	BG	2070	1144519	2016
ALLIANCE DATA SYSTEMS CORP-16	ADS	7389	1101215	2016
EMC CORP-16	EMC	3572	790070	2016
NAUTILUS, INC.-16	NLS	3949	1078207	2016
FIFTH THIRD BANCORP-16	FITB	6022	35527	2016
FIFTH THIRD BANCORP-16	FITB	6022	35527	2016
MEDICINOVA INC-16	MNOV	2834	1226616	2016
MEDICINOVA INC-16	MNOV	2834	1226616	2016
MARRIOTT VACATIONS WORLDWIDE Corp-16	VAC	6531	1524358	2016
iHeartMedia, Inc.-16	CCMOV	4832	1400891	2016
WHITING PETROLEUM CORP-16	WLL	1311	1255474	2016
Vulcan Materials CO-16	VMC	1400	1396009	2016
Lazard Ltd-16	LAZ	6282	1311370	2016
DORCHESTER MINERALS, L.P.-16	DMLP	1311	1172358	2016
STAG Industrial, Inc.-16	STAG	6798	1479094	2016
HEALTHSOUTH CORP-16	HLS	8060	785161	2016
FRONTIER COMMUNICATIONS CORP-16	FTR	4813	20520	2016
PROOFPOINT INC-16	PFPT	7374	1212458	2016
VMWARE, INC.-16	VMW	7372	1124610	2016
iHeartMedia Capital I, LLC-16	Unknown	4813	1457737	2016
NuStar GP Holdings, LLC-16	NSH	4610	1223786	2016
RITCHIE BROS AUCTIONEERS INC-16	RBA	7389	1046102	2016
Fortune Brands Home & Security, Inc.-16	FBHS	1520	1519751	2016
Fortune Brands Home & Security, Inc.-16	FBHS	1520	1519751	2016
Starz-16	STRZA	4841	1507934	2016
Starz-16	STRZA	4841	1507934	2016
UMB FINANCIAL CORP-16	UMBF	6021	101382	2016
Alkermes plc.-16	ALKS	2834	1520262	2016
STARWOOD PROPERTY TRUST, INC.-16	STWD	6798	1465128	2016
Digimarc CORP-16	DMRC	7373	1438231	2016
Digimarc CORP-16	DMRC	7373	1438231	2016
THERMO FISHER SCIENTIFIC INC.-16	TMO	3829	97745	2016
Voya Financial, Inc.-16	VOYA	6311	1535929	2016
AMARIN CORP PLC\UK-16	AMRN	2834	897448	2016
Radius Health, Inc.-16	RDUS	2834	1428522	2016
UNIT CORP-16	UNT	1311	798949	2016
LAMAR MEDIA CORP/DE-16	Unknown	6798	899045	2016
AIR LEASE CORP-16	AL	7359	1487712	2016
Western Gas Partners LP-16	WES	4922	1414475	2016
ServiceNow, Inc.-16	NOW	7372	1373715	2016
ServiceNow, Inc.-16	NOW	7372	1373715	2016
SOUTHWEST GAS CORP-16	SWX	4923	92416	2016
Tableau Software Inc-16	DATA	7372	1303652	2016
Union Bankshares Corp-16	UBSH	6022	883948	2016
Spectra Energy Corp.-16	SE	4923	1373835	2016
Spectra Energy Corp.-16	SE	4923	1373835	2016
STORE CAPITAL Corp-16	Unknown	6798	1538990	2016
RSP Permian, Inc.-16	RSPP	1311	1588216	2016
RSP Permian, Inc.-16	RSPP	1311	1588216	2016
CURTISS WRIGHT CORP-16	CW	3590	26324	2016
UNITED PARCEL SERVICE INC-16	UPS	4210	1090727	2016
LINCOLN NATIONAL CORP-16	LNC	6311	59558	2016
LINCOLN NATIONAL CORP-16	LNC	6311	59558	2016
EASTMAN CHEMICAL CO-16	EMN	2821	915389	2016
La Quinta Holdings Inc.-16	Unknown	7011	1594617	2016
APTARGROUP INC-16	ATR	3089	896622	2016
Oasis Petroleum Inc.-16	OAS	1311	1486159	2016
Benefitfocus,Inc.-16	BNFT	7372	1576169	2016
QLT INC/BC-16	QLTI	2834	827809	2016
Primerica, Inc.-16	PRI	6311	1475922	2016
MCDONALDS CORP-16	MCD	5812	63908	2016
BELDEN INC.-16	BDC	3357	913142	2016
UNIVERSAL HEALTH SERVICES INC-16	UHS	8062	352915	2016
CORRECTIONS CORP OF AMERICA-16	CXW	6798	1070985	2016
CORRECTIONS CORP OF AMERICA-16	CXW	6798	1070985	2016
AMETEK INC/-16	AME	3621	1037868	2016
Hercules Capital, Inc.-16	HTGC	0	1280784	2016
TESORO LOGISTICS LP-16	TLLP	4610	1507615	2016
Lazard Group LLC-16	Unknown	6282	1326141	2016
Lazard Group LLC-16	Unknown	6282	1326141	2016
Intra-Cellular Therapies, Inc.-16	ITCI	2834	1567514	2016
DCP Midstream Partners, LP-16	DPM	4922	1338065	2016
DIAMOND HILL INVESTMENT GROUP INC-16	DHIL	6282	909108	2016
DIAMOND HILL INVESTMENT GROUP INC-16	DHIL	6282	909108	2016
RANGE RESOURCES CORP-16	RRC	1311	315852	2016
SOVRAN SELF STORAGE INC-16	SSS	6798	944314	2016
Dominion Midstream Partners, LP-16	DM	4922	1603286	2016
SAN DIEGO GAS & ELECTRIC CO-16	SDO	4931	86521	2016
Ridgewood Energy P Fund LLC-16	Unknown	1382	1325703	2016
EMPIRE DISTRICT ELECTRIC CO-16	EDE	4911	32689	2016
NCR CORP-16	NCR	3578	70866	2016
CAPITAL SENIOR LIVING CORP-16	CSU	8050	1043000	2016
Mellanox Technologies, Ltd.-16	MLNX	3674	1356104	2016
CASH AMERICA INTERNATIONAL INC-16	CSH	5900	807884	2016
Demand Pooling, Inc.-16	Unknown	6770	1444145	2016
