CONFORMED-NAME	SIC	CIK	YEAR
Dorman Products, Inc.-14	3714	868780	2014
GULFMARK OFFSHORE INC-14	3533	1030749	2014
LIPIDVIRO TECH INC-14	2836	6732	2014
USA REAL ESTATE INVESTMENT TRUST /CA-14	6798	803771	2014
Fifth & Pacific Companies, Inc.-14	2330	352363	2014
PEGASYSTEMS INC-14	7374	1013857	2014
LITTELFUSE INC /DE-14	3613	889331	2014
STURM RUGER & CO INC-14	3480	95029	2014
Thunderclap Entertainment, Inc.-14	7812	1514056	2014
Vanda Pharmaceuticals Inc.-14	2834	1347178	2014
RIDGEWOOD ENERGY A-1 FUND LLC-14	1311	1457919	2014
ANWORTH MORTGAGE ASSET CORP-14	6798	1047884	2014
PROTEO INC-14	9995	1063104	2014
ROLLINS INC-14	7340	84839	2014
HASBRO INC-14	3944	46080	2014
VAPOR CORP.-14	2100	844856	2014
Uni-Pixel-14	3679	1171012	2014
HOST HOTELS & RESORTS L.P.-14	7011	1061937	2014
RANGE RESOURCES CORP-14	1311	315852	2014
LSI CORP-14	3674	703360	2014
ESSEX PORTFOLIO LP-14	6798	1053059	2014
MARKWEST ENERGY PARTNERS L P-14	1311	1166036	2014
Fossil Group, Inc.-14	3873	883569	2014
MUELLER INDUSTRIES INC-14	3350	89439	2014
Prologis, L.P.-14	6500	1045610	2014
FARO TECHNOLOGIES INC-14	3829	917491	2014
V F CORP-14	2320	103379	2014
B&G Foods, Inc.-14	2000	1278027	2014
AMETEK INC/-14	3621	1037868	2014
KIMCO REALTY CORP-14	6798	879101	2014
MATTEL INC /DE/-14	3942	63276	2014
XPO Logistics, Inc.-14	4700	1166003	2014
TESLA MOTORS INC-14	3711	1318605	2014
WEIGHT WATCHERS INTERNATIONAL INC-14	7200	105319	2014
Shepherd's Finance, LLC-14	6153	1544190	2014
HITTITE MICROWAVE CORP-14	3674	1130866	2014
HOMEAWAY INC-14	7374	1366684	2014
NORTHERN EMPIRE ENERGY CORP.-14	7389	1390533	2014
Huron Consulting Group Inc.-14	8742	1289848	2014
CSC HOLDINGS LLC-14	4841	784681	2014
Fortune Brands Home & Security, Inc.-14	1520	1519751	2014
SYNCHRONOSS TECHNOLOGIES INC-14	7371	1131554	2014
IPALCO ENTERPRISES, INC.-14	4911	728391	2014
PMC SIERRA INC-14	3674	767920	2014
ARES CAPITAL CORP-14	0	1287750	2014
CAMERON INTERNATIONAL CORP-14	3533	941548	2014
INTERFACE INC-14	2273	715787	2014
UNIVERSAL FOREST PRODUCTS INC-14	2421	912767	2014
STAG Industrial, Inc.-14	6798	1479094	2014
STARWOOD PROPERTY TRUST, INC.-14	6798	1465128	2014
Vulcan Materials CO-14	1400	1396009	2014
CIMAREX ENERGY CO-14	1311	1168054	2014
Public Storage-14	6798	1393311	2014
STANCORP FINANCIAL GROUP INC-14	6321	1079577	2014
BB&T CORP-14	6021	92230	2014
IMPERIAL OIL LTD-14	2911	49938	2014
AMERICAN BIOGENETIC SCIENCES INC-14	6770	856984	2014
Babcock & Wilcox Co-14	3510	1486957	2014
REDWOOD TRUST INC-14	6798	930236	2014
ARTS WAY MANUFACTURING CO INC-14	3523	7623	2014
BIOMARIN PHARMACEUTICAL INC-14	2834	1048477	2014
U.S. SILICA HOLDINGS, INC.-14	1400	1524741	2014
BioTelemetry, Inc.-14	3841	1574774	2014
ALBANY INTERNATIONAL CORP /DE/-14	2221	819793	2014
EPIQ SYSTEMS INC-14	7371	1027207	2014
KEYCORP /NEW/-14	6021	91576	2014
FARMERS & MERCHANTS BANCORP INC-14	6035	792966	2014
Walter Energy, Inc.-14	1220	837173	2014
STEPAN CO-14	2840	94049	2014
RingCentral Inc-14	7374	1384905	2014
RR Donnelley & Sons Co-14	2750	29669	2014
TIME WARNER INC.-14	4841	1105705	2014
MKS INSTRUMENTS INC-14	3823	1049502	2014
Avery Dennison Corp-14	2670	8818	2014
BAB, INC.-14	2050	1123596	2014
BIG 5 SPORTING GOODS CORP-14	5940	1156388	2014
AMERICAN TOWER CORP /MA/-14	6798	1053507	2014
NORTHERN TRUST CORP-14	6022	73124	2014
IPC The Hospitalist Company, Inc.-14	8090	1410471	2014
Radius Health, Inc.-14	6770	1428522	2014
WATTS WATER TECHNOLOGIES INC-14	3490	795403	2014
MEDIVATION, INC.-14	2834	1011835	2014
SAN DIEGO GAS & ELECTRIC CO-14	4931	86521	2014
PARTNERRE LTD-14	6321	911421	2014
KFORCE INC-14	7363	930420	2014
Tronox Ltd-14	2810	1530804	2014
WINLAND ELECTRONICS INC-14	3823	749935	2014
BLUCORA, INC.-14	7374	1068875	2014
BALCHEM CORP-14	2800	9326	2014
Clean Energy Fuels Corp.-14	4932	1368265	2014
GENERAL ELECTRIC CAPITAL CORP-14	6141	40554	2014
DIGITAL RIVER INC /DE-14	5045	1062530	2014
IMMERSION CORP-14	3577	1058811	2014
Carlyle Group L.P.-14	6282	1527166	2014
CORRECTIONS CORP OF AMERICA-14	8744	1070985	2014
TERADATA CORP /DE/-14	3571	816761	2014
AtheroNova Inc.-14	2834	1377053	2014
FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC-14	3674	1036960	2014
Bankrate, Inc.-14	7389	1518222	2014
ANTERO RESOURCES Corp-14	1311	1433270	2014
OLYMPIC STEEL INC-14	5051	917470	2014
MOODYS CORP /DE/-14	7320	1059556	2014
VERIZON COMMUNICATIONS INC-14	4813	732712	2014
SOUTHWEST GAS CORP-14	4923	92416	2014
HERSHA HOSPITALITY TRUST-14	6798	1063344	2014
Cobalt International Energy, Inc.-14	1311	1471261	2014
SUPERIOR ENERGY SERVICES INC-14	1389	886835	2014
WATERS CORP /DE/-14	3826	1000697	2014
ICONIX BRAND GROUP, INC.-14	3140	857737	2014
WAGEWORKS, INC.-14	7389	1158863	2014
PRESTIGE CAPITAL CORP-14	6792	790179	2014
ACADIA PHARMACEUTICALS INC-14	2834	1070494	2014
COMMUNITY FIRST INC-14	6022	1179500	2014
BELDEN INC.-14	3357	913142	2014
CF Industries Holdings, Inc.-14	2870	1324404	2014
DIODES INC /DEL/-14	3674	29002	2014
THERMO FISHER SCIENTIFIC INC.-14	3829	97745	2014
C&J Energy Services, Inc.-14	1389	1509273	2014
ANNALY CAPITAL MANAGEMENT INC-14	6798	1043219	2014
TRI Pointe Homes, Inc.-14	1531	1561680	2014
LSB INDUSTRIES INC-14	2810	60714	2014
ADTRAN INC-14	3661	926282	2014
AIR LEASE CORP-14	7359	1487712	2014
Lazard Group LLC-14	6282	1326141	2014
WATSCO INC-14	5070	105016	2014
FOSTER L B CO-14	5051	352825	2014
SOUTHWESTERN ENERGY CO-14	1311	7332	2014
WESTAMERICA BANCORPORATION-14	6021	311094	2014
UNIVERSAL HEALTH SERVICES INC-14	8062	352915	2014
MARRIOTT VACATIONS WORLDWIDE Corp-14	6531	1524358	2014
PACCAR FINANCIAL CORP-14	6153	731288	2014
Dakota Creek Minerals Inc.-14	1000	1507196	2014
RYLAND GROUP INC-14	1531	85974	2014
PACCAR INC-14	3711	75362	2014
FRONTIER COMMUNICATIONS CORP-14	4813	20520	2014
BRUKER CORP-14	3826	1109354	2014
STANDARD MOTOR PRODUCTS INC-14	3714	93389	2014
RELIANCE STEEL & ALUMINUM CO-14	5051	861884	2014
FOSTER WHEELER AG-14	1600	1130385	2014
Kraton Performance Polymers, Inc.-14	2821	1321646	2014
RCM TECHNOLOGIES INC-14	7363	700841	2014
KKR Financial Holdings LLC-14	6199	1386926	2014
COMSTOCK RESOURCES INC-14	1311	23194	2014
Excel Trust, L.P.-14	6500	1492323	2014
HERCULES TECHNOLOGY GROWTH CAPITAL INC-14	0	1280784	2014
LAMAR MEDIA CORP/DE-14	7311	899045	2014
CAPITAL ONE FINANCIAL CORP-14	6021	927628	2014
CEPHEID-14	3826	1037760	2014
PENN NATIONAL GAMING INC-14	7011	921738	2014
MORGAN GROUP HOLDING CO-14	6770	1162283	2014
Affinion Group, Inc.-14	7389	1361394	2014
SOVRAN SELF STORAGE INC-14	6798	944314	2014
OvaScience, Inc.-14	2834	1544227	2014
HALCON RESOURCES CORP-14	1311	1282648	2014
American Water Works Company, Inc.-14	4941	1410636	2014
Sprouts Farmers Market, Inc.-14	5411	1575515	2014
Opexa Therapeutics, Inc.-14	2834	1069308	2014
SBA COMMUNICATIONS CORP-14	4899	1034054	2014
CHEMED CORP-14	8082	19584	2014
IDENIX PHARMACEUTICALS INC-14	2834	1093649	2014
Lazard Ltd-14	6282	1311370	2014
AMERICAN PUBLIC EDUCATION INC-14	8200	1201792	2014
COVANCE INC-14	8731	1023131	2014
NIC INC-14	8742	1065332	2014
Howard Hughes Corp-14	6798	1498828	2014
BankUnited, Inc.-14	6035	1504008	2014
CALIFORNIA WATER SERVICE GROUP-14	4941	1035201	2014
MADISON GAS & ELECTRIC CO-14	4931	61339	2014
STONE ENERGY CORP-14	1311	904080	2014
BUFFALO WILD WINGS INC-14	5812	1062449	2014
Daniels Corporate Advisory Company, Inc.-14	8742	1498291	2014
WCI Communities, Inc.-14	1531	1574532	2014
NEKTAR THERAPEUTICS-14	2834	906709	2014
WABASH NATIONAL CORP /DE-14	3715	879526	2014
GENERAL ELECTRIC CO-14	3600	40545	2014
PRUDENTIAL FINANCIAL INC-14	6311	1137774	2014
FIRST HORIZON NATIONAL CORP-14	6021	36966	2014
Affinion Group Holdings, Inc.-14	7389	1404624	2014
CIGNA CORP-14	6324	701221	2014
SILVER SPRING NETWORKS INC-14	3576	1180079	2014
POTASH CORP OF SASKATCHEWAN INC-14	2870	855931	2014
United States Oil Fund, LP-14	6221	1327068	2014
Del Frisco's Restaurant Group, Inc.-14	5812	1415301	2014
NATURAL RESOURCE PARTNERS LP-14	1221	1171486	2014
FS Investment CORP-14	0	1422183	2014
SENSIENT TECHNOLOGIES CORP-14	2860	310142	2014
TORCHMARK CORP-14	6311	320335	2014
BRINKS CO-14	4731	78890	2014
DDR CORP-14	6798	894315	2014
iShares Dow Jones-UBS Roll Select Commodity Index Trust-14	6221	1535365	2014
PACK FUERTE, INC.-14	3420	1567388	2014
HUDSON CITY BANCORP INC-14	6036	921847	2014
TC PIPELINES LP-14	4922	1075607	2014
Ryman Hospitality Properties, Inc.-14	6798	1040829	2014
WHITING PETROLEUM CORP-14	1311	1255474	2014
AVALANCHE INTERNATIONAL, CORP.-14	5020	1537169	2014
ALLIANCE RESOURCE PARTNERS LP-14	1221	1086600	2014
TAMPA ELECTRIC CO-14	4911	96271	2014
VIVUS INC-14	2834	881524	2014
ECOLAB INC-14	2840	31462	2014
ONCOR ELECTRIC DELIVERY CO LLC-14	4911	1193311	2014
COGENT COMMUNICATIONS GROUP INC-14	7372	1158324	2014
Proto Labs Inc-14	3440	1443669	2014
AMERICAN NATIONAL INSURANCE CO /TX/-14	6311	904163	2014
AMERISAFE INC-14	6331	1018979	2014
AG Mortgage Investment Trust, Inc.-14	6798	1514281	2014
ETFS Gold Trust-14	6221	1450923	2014
BlackRock Inc.-14	6211	1364742	2014
WESTWOOD HOLDINGS GROUP INC-14	6282	1165002	2014
MultiCell Technologies, Inc.-14	2834	811779	2014
MERU NETWORKS INC-14	3576	1167294	2014
POTOMAC ELECTRIC POWER CO-14	4911	79732	2014
KAPSTONE PAPER & PACKAGING CORP-14	2621	1325281	2014
APTARGROUP INC-14	3089	896622	2014
WYNN RESORTS LTD-14	7011	1174922	2014
THESTREET, INC.-14	2711	1080056	2014
BOSTON PROPERTIES INC-14	6798	1037540	2014
Clovis Oncology, Inc.-14	2834	1466301	2014
ICF International, Inc.-14	8742	1362004	2014
HOME BANCSHARES INC-14	6022	1331520	2014
WYNN LAS VEGAS LLC-14	7011	1180638	2014
ISHARES GOLD TRUST-14	6221	1278680	2014
PROSPERITY BANCSHARES INC-14	6022	1068851	2014
SUPERIOR UNIFORM GROUP INC-14	2300	95574	2014
Rocket Fuel Inc.-14	7370	1477200	2014
CommonWealth REIT-14	6798	803649	2014
MOMENTA PHARMACEUTICALS INC-14	2836	1235010	2014
NEW YORK COMMUNITY BANCORP INC-14	6036	910073	2014
TILE SHOP HOLDINGS, INC.-14	5700	1552800	2014
Ancestry.com LLC-14	7374	1575319	2014
PharMerica CORP-14	5912	1388195	2014
CAI International, Inc.-14	7359	1388430	2014
GP STRATEGIES CORP-14	8200	70415	2014
TERADYNE, INC-14	3825	97210	2014
ETFS White Metals Basket Trust-14	6221	1489024	2014
KINDRED HEALTHCARE, INC-14	8050	1060009	2014
Vantage Drilling CO-14	1381	1419428	2014
Berkshire Homes, Inc.-14	700	1505124	2014
IRON MOUNTAIN INC-14	4220	1020569	2014
ETFS SILVER TRUST-14	6221	1450922	2014
FIRST FINANCIAL HOLDINGS, INC.-14	6022	764038	2014
Global System Designs, Inc.-14	7200	1566610	2014
Murphy USA Inc.-14	5500	1573516	2014
YAHOO INC-14	7373	1011006	2014
CENTRAL PACIFIC FINANCIAL CORP-14	6022	701347	2014
QLIK TECHNOLOGIES INC-14	7372	1305294	2014
ETFS PALLADIUM TRUST-14	6221	1459862	2014
ENCORE WIRE CORP-14	3350	850460	2014
CHUBB CORP-14	6331	20171	2014
GLOBAL GROUP ENTERPRISES CORP.-14	5180	1537917	2014
WESBANCO INC-14	6021	203596	2014
ONCOR ELECTRIC DELIVERY TRANSITION BOND CO LLC-14	6189	1100179	2014
NORTHLAND CABLE PROPERTIES EIGHT LIMITED PARTNERSHIP-14	4841	843368	2014
CABOT OIL & GAS CORP-14	1311	858470	2014
Bunge LTD-14	2070	1144519	2014
Endurance International Group Holdings, Inc.-14	7372	1237746	2014
LEUCADIA NATIONAL CORP-14	2011	96223	2014
Ignyta, Inc.-14	2834	1557421	2014
United States Natural Gas Fund, LP-14	6221	1376227	2014
HORIZON BANCORP /IN/-14	6021	706129	2014
POST APARTMENT HOMES LP-14	6513	1012271	2014
NUCOR CORP-14	3312	73309	2014
IBERIABANK CORP-14	6022	933141	2014
SP Bancorp, Inc.-14	6035	1493182	2014
BOSTON PROPERTIES LTD PARTNERSHIP-14	6798	1043121	2014
PVR PARTNERS, L. P.-14	4922	1144945	2014
EINSTEIN NOAH RESTAURANT GROUP INC-14	5812	949373	2014
SURGE COMPONENTS INC-14	5065	747540	2014
China Elite Information Co., Ltd.-14	7389	1077561	2014
FNB CORP/FL/-14	6021	37808	2014
EQUINIX INC-14	4813	1101239	2014
BANK OF THE OZARKS INC-14	6022	1038205	2014
CEMPRA, INC.-14	2834	1461993	2014
BGC Partners, Inc.-14	6200	1094831	2014
Texas Roadhouse, Inc.-14	5812	1289460	2014
Blackstone Group L.P.-14	6282	1393818	2014
EXACT SCIENCES CORP-14	8731	1124140	2014
Cooper-Standard Holdings Inc.-14	3714	1320461	2014
DRIL-QUIP INC-14	3533	1042893	2014
DURECT CORP-14	2834	1082038	2014
HOSPITALITY PROPERTIES TRUST-14	6798	945394	2014
SAIA INC-14	4213	1177702	2014
SKECHERS USA INC-14	3140	1065837	2014
Interval Leisure Group, Inc.-14	6531	1434620	2014
Regulus Therapeutics Inc.-14	2834	1505512	2014
Genpact LTD-14	8742	1398659	2014
MGIC INVESTMENT CORP-14	6351	876437	2014
GOLDMAN SACHS GROUP INC-14	6211	886982	2014
WADDELL & REED FINANCIAL INC-14	6211	1052100	2014
DEVON ENERGY CORP/DE-14	1311	1090012	2014
SOHU COM INC-14	7374	1104188	2014
Bonanza Creek Energy, Inc.-14	1311	1509589	2014
MEDIZONE INTERNATIONAL INC-14	5122	753772	2014
NOBLE CORP-14	1381	1169055	2014
UWHARRIE CAPITAL CORP-14	6022	898171	2014
STEWART INFORMATION SERVICES CORP-14	6361	94344	2014
MERCANTILE BANK CORP-14	6022	1042729	2014
APACHE OFFSHORE INVESTMENT PARTNERSHIP-14	1311	727538	2014
HUDSON TECHNOLOGIES INC /NY-14	5080	925528	2014
Cinemark Holdings, Inc.-14	7830	1385280	2014
UNITED BANCORP INC /MI/-14	6022	775345	2014
VIRGINIA ELECTRIC & POWER CO-14	4911	103682	2014
PHI INC-14	4522	350403	2014
SEALED AIR CORP/DE-14	2820	1012100	2014
ATLANTIC POWER CORP-14	4900	1419242	2014
ETFS Platinum Trust-14	6221	1460235	2014
MARIN SOFTWARE INC-14	7374	1389002	2014
WHITEWAVE FOODS Co-14	2020	1555365	2014
C & C TOURS INC-14	6770	1430319	2014
ACI WORLDWIDE, INC.-14	7372	935036	2014
PSYCHEMEDICS CORP-14	8071	806517	2014
ALLIANCE DATA SYSTEMS CORP-14	7389	1101215	2014
Capital Bank Financial Corp.-14	6021	1479750	2014
TEXAS PACIFIC LAND TRUST-14	6532	97517	2014
Mellanox Technologies, Ltd.-14	3674	1356104	2014
KNIGHT TRANSPORTATION INC-14	4213	929452	2014
EQUIFAX INC-14	7320	33185	2014
CRYO CELL INTERNATIONAL INC-14	8900	862692	2014
ZIMMER HOLDINGS INC-14	3842	1136869	2014
HANCOCK HOLDING CO-14	6022	750577	2014
iShares S&P GSCI Commodity-Indexed Trust-14	6799	1332174	2014
MCGRATH RENTCORP-14	7359	752714	2014
Thermal Tennis Inc.-14	7997	1417028	2014
EPL OIL & GAS, INC.-14	1311	750199	2014
Epizyme, Inc.-14	2834	1571498	2014
PennyMac Mortgage Investment Trust-14	6798	1464423	2014
3D SYSTEMS CORP-14	7372	910638	2014
Argo Group International Holdings, Ltd.-14	6361	1091748	2014
CADENCE PHARMACEUTICALS INC-14	2834	1333248	2014
AUXILIUM PHARMACEUTICALS INC-14	2834	1182129	2014
BROWN & BROWN INC-14	6411	79282	2014
AMERISERV FINANCIAL INC /PA/-14	6021	707605	2014
Edwards Lifesciences Corp-14	3842	1099800	2014
Shutterstock, Inc.-14	7374	1549346	2014
PROTECTIVE LIFE CORP-14	6311	355429	2014
Main Street Capital CORP-14	0	1396440	2014
CAPSTEAD MORTGAGE CORP-14	6798	766701	2014
UNITED COMMUNITY BANKS INC-14	6022	857855	2014
SALIX PHARMACEUTICALS LTD-14	2834	1009356	2014
ORAGENICS INC-14	2834	1174940	2014
Actinium Pharmaceuticals, Inc.-14	6770	1388320	2014
TAMINCO Corp-14	2860	1547063	2014
Pattern Energy Group Inc.-14	4911	1561660	2014
QLT INC/BC-14	2834	827809	2014
AXIALL CORP/DE/-14	2821	805264	2014
ANI PHARMACEUTICALS INC-14	2834	1023024	2014
FIRST POTOMAC REALTY TRUST-14	6798	1254595	2014
CSG SYSTEMS INTERNATIONAL INC-14	7374	1005757	2014
POWER SOLUTIONS INTERNATIONAL, INC.-14	3510	1137091	2014
MURPHY OIL CORP /DE-14	2911	717423	2014
QUAKER CHEMICAL CORP-14	2990	81362	2014
ZEGARELLI GROUP INTERNATIONAL INC-14	2844	867028	2014
PEPTIDE TECHNOLOGIES, INC.-14	7389	1357878	2014
ORMAT TECHNOLOGIES, INC.-14	4911	1296445	2014
DREW INDUSTRIES INC-14	3714	763744	2014
MSCI Inc.-14	7389	1408198	2014
BP PRUDHOE BAY ROYALTY TRUST-14	2911	850033	2014
APACHE CORP-14	1311	6769	2014
AMERICAN RIVER BANKSHARES-14	6022	1108236	2014
FIRST DEFIANCE FINANCIAL CORP-14	6035	946647	2014
ARCH COAL INC-14	1221	1037676	2014
COMFORT SYSTEMS USA INC-14	1731	1035983	2014
SYNTEL INC-14	7371	1040426	2014
POPULAR INC-14	6022	763901	2014
ETFS Asian Gold Trust-14	6221	1496337	2014
ETFS Precious Metals Basket Trust-14	6221	1483386	2014
AMERICAN VANGUARD CORP-14	2870	5981	2014
US AIRWAYS INC-14	4512	714560	2014
iShares Silver Trust-14	6221	1330568	2014
SEATTLE GENETICS INC /WA-14	2836	1060736	2014
IKANOS COMMUNICATIONS-14	3661	1219210	2014
Interactive Brokers Group, Inc.-14	6211	1381197	2014
SONOCO PRODUCTS CO-14	2650	91767	2014
Baltic Trading Ltd-14	4412	1474042	2014
EMPIRE PETROLEUM CORP-14	1311	887396	2014
NEXSTAR BROADCASTING GROUP INC-14	4833	1142417	2014
Mondelez International, Inc.-14	2000	1103982	2014
WebMD Health Corp.-14	7389	1326583	2014
TRULIA, INC.-14	7374	1349454	2014
NABORS INDUSTRIES LTD-14	1381	1163739	2014
MERCADOLIBRE INC-14	7389	1099590	2014
AQUA AMERICA INC-14	4941	78128	2014
NxStage Medical, Inc.-14	3845	1333170	2014
UR-ENERGY INC-14	1040	1375205	2014
SB FINANCIAL GROUP, INC.-14	6022	767405	2014
MACK CALI REALTY L P-14	6798	1067063	2014
CASH AMERICA INTERNATIONAL INC-14	5900	807884	2014
ARIAD PHARMACEUTICALS INC-14	2836	884731	2014
PUMA BIOTECHNOLOGY, INC.-14	2834	1401667	2014
CVB FINANCIAL CORP-14	6022	354647	2014
DYAX CORP-14	8731	907562	2014
UNITED BANKSHARES INC/WV-14	6022	729986	2014
INTERVEST BANCSHARES CORP-14	6021	927807	2014
LEXMARK INTERNATIONAL INC /KY/-14	3570	1001288	2014
Atlas Resource Partners, L.P.-14	1381	1532750	2014
PENSKE AUTOMOTIVE GROUP, INC.-14	5500	1019849	2014
CTS CORP-14	3672	26058	2014
Jive Software, Inc.-14	7374	1462633	2014
SENIOR HOUSING PROPERTIES TRUST-14	6798	1075415	2014
PowerShares DB Multi-Sector Commodity Trust-14	6221	1367306	2014
AXCELIS TECHNOLOGIES INC-14	3559	1113232	2014
PACWEST BANCORP-14	6021	1102112	2014
ALERE INC.-14	2835	1145460	2014
Marketo, Inc.-14	7372	1490660	2014
AMICUS THERAPEUTICS INC-14	2834	1178879	2014
CATHAY GENERAL BANCORP-14	6022	861842	2014
FLEETCOR TECHNOLOGIES INC-14	7389	1175454	2014
HeartWare International, Inc.-14	3841	1389072	2014
Millennial Media Inc.-14	7311	1372375	2014
REX ENERGY CORP-14	1311	1397516	2014
VirnetX Holding Corp-14	6794	1082324	2014
MAGELLAN HEALTH SERVICES INC-14	8060	19411	2014
NBT BANCORP INC-14	6021	790359	2014
ASTEC INDUSTRIES INC-14	3531	792987	2014
ACURA PHARMACEUTICALS, INC-14	2834	786947	2014
VALLEY NATIONAL BANCORP-14	6021	714310	2014
PNC FINANCIAL SERVICES GROUP, INC.-14	6021	713676	2014
CITY NATIONAL CORP-14	6021	201461	2014
YELP INC-14	7200	1345016	2014
EXPONENT INC-14	8742	851520	2014
PowerShares DB Commodity Index Tracking Fund-14	6221	1328237	2014
BAYLAKE CORP-14	6022	275119	2014
MEDASSETS INC-14	7372	1254419	2014
NORTHERN OIL & GAS, INC.-14	1311	1104485	2014
SUSQUEHANNA BANCSHARES INC-14	6021	700863	2014
UNIVERSAL INSURANCE HOLDINGS, INC.-14	6331	891166	2014
ARRIS GROUP INC-14	3663	1141107	2014
QR Energy, LP-14	1311	1502012	2014
MBIA INC-14	6351	814585	2014
MANNKIND CORP-14	2834	899460	2014
ARENA PHARMACEUTICALS INC-14	2834	1080709	2014
CAPITAL SENIOR LIVING CORP-14	8050	1043000	2014
Scripps Networks Interactive, Inc.-14	4841	1430602	2014
FIRST MIDWEST BANCORP INC-14	6021	702325	2014
ENTERPRISE PRODUCTS PARTNERS L P-14	4922	1061219	2014
ACORDA THERAPEUTICS INC-14	2836	1008848	2014
JARDEN CORP-14	5190	895655	2014
Sarepta Therapeutics, Inc.-14	2834	873303	2014
MGM Resorts International-14	7011	789570	2014
Blue Earth, Inc.-14	3531	1422109	2014
BERKSHIRE HATHAWAY INC-14	6331	1067983	2014
ZIOPHARM ONCOLOGY INC-14	8093	1107421	2014
URS CORP /NEW/-14	8711	102379	2014
PowerShares DB Multi-Sector Commodity Trust-14	6221	1367306	2014
EV Energy Partners, LP-14	1311	1361937	2014
Extra Space Storage Inc.-14	6798	1289490	2014
STEINER LEISURE Ltd-14	7200	1018946	2014
MCDERMOTT INTERNATIONAL INC-14	3443	708819	2014
LEAP TECHNOLOGY INC / DE-14	6500	110027	2014
PowerShares DB US Dollar Index Trust-14	6221	1371571	2014
SAN JUAN BASIN ROYALTY TRUST-14	6792	319655	2014
Atlas Energy, L.P.-14	4922	1347218	2014
WisdomTree Investments, Inc.-14	6211	880631	2014
STIFEL FINANCIAL CORP-14	6211	720672	2014
People's United Financial, Inc.-14	6035	1378946	2014
CBRE GROUP, INC.-14	6500	1138118	2014
NEWCASTLE INVESTMENT CORP-14	6798	1175483	2014
LAKELAND FINANCIAL CORP-14	6022	721994	2014
Campus Crest Communities, Inc.-14	6500	1490983	2014
Koppers Holdings Inc.-14	2400	1315257	2014
KOLASCO CORP-14	7380	1542261	2014
HMS HOLDINGS CORP-14	7389	1196501	2014
AMBAC FINANCIAL GROUP INC-14	6351	874501	2014
ROTATE BLACK INC-14	2080	1020477	2014
STEEL DYNAMICS INC-14	3312	1022671	2014
ICAD INC-14	3841	749660	2014
PORTOLA PHARMACEUTICALS INC-14	2834	1269021	2014
CORPORATE EXECUTIVE BOARD CO-14	8742	1066104	2014
COMMUNITY BANK SYSTEM, INC.-14	6021	723188	2014
AIR METHODS CORP-14	4522	816159	2014
Activision Blizzard, Inc.-14	7372	718877	2014
Celldex Therapeutics, Inc.-14	2835	744218	2014
Helios & Matheson Analytics Inc.-14	7380	1040792	2014
LORAL SPACE & COMMUNICATIONS INC.-14	3663	1006269	2014
VORNADO REALTY LP-14	6798	1040765	2014
PERMIAN BASIN ROYALTY TRUST-14	6792	319654	2014
THERAVANCE INC-14	2834	1080014	2014
ProShares Trust II-14	6221	1415311	2014
Brookdale Senior Living Inc.-14	8050	1332349	2014
PowerShares DB Multi-Sector Commodity Trust-14	6221	1367306	2014
SHENANDOAH TELECOMMUNICATIONS CO/VA/-14	4813	354963	2014
EVANS BANCORP INC-14	6021	842518	2014
SALEM COMMUNICATIONS CORP /DE/-14	4832	1050606	2014
SONIC AUTOMOTIVE INC-14	5500	1043509	2014
ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.-14	7373	1124804	2014
Digital Realty Trust, L.P.-14	6500	1494877	2014
Universal Capital Management, Inc.-14	8742	1308569	2014
GENWORTH FINANCIAL INC-14	6311	1276520	2014
Otter Tail Corp-14	4911	1466593	2014
GLATFELTER P H CO-14	2621	41719	2014
WAUSAU PAPER CORP.-14	2621	105076	2014
ENTERCOM COMMUNICATIONS CORP-14	4832	1067837	2014
Demandware Inc-14	7371	1301031	2014
AVALONBAY COMMUNITIES INC-14	6798	915912	2014
VWR Funding, Inc.-14	5047	1319764	2014
ExlService Holdings, Inc.-14	7389	1297989	2014
EVEREST RE GROUP LTD-14	6331	1095073	2014
MACK CALI REALTY CORP-14	6798	924901	2014
AMCOL INTERNATIONAL CORP-14	1400	813621	2014
HORACE MANN EDUCATORS CORP /DE/-14	6331	850141	2014
Aegerion Pharmaceuticals, Inc.-14	2834	1338042	2014
GENERAC HOLDINGS INC.-14	3621	1474735	2014
UNIVEST CORP OF PENNSYLVANIA-14	6022	102212	2014
Neenah Paper Inc-14	2621	1296435	2014
SUFFOLK BANCORP-14	6021	754673	2014
MERRIMACK PHARMACEUTICALS INC-14	2834	1274792	2014
CARMIKE CINEMAS INC-14	7830	799088	2014
CELL THERAPEUTICS INC-14	2834	891293	2014
National CineMedia, LLC-14	7310	1527190	2014
Iridium Communications Inc.-14	3669	1418819	2014
ANADIGICS INC-14	3674	940332	2014
CTD HOLDINGS INC-14	2860	922247	2014
Crexendo, Inc.-14	7373	1075736	2014
TPG Specialty Lending, Inc.-14	0	1508655	2014
HEALTHSTREAM INC-14	7370	1095565	2014
AXIM INTERNATIONAL INC.-14	6770	1514946	2014
RIDGEWOOD ENERGY X FUND, LLC-14	1381	1455741	2014
TIDELANDS BANCSHARES INC-14	6021	1178409	2014
Oxford Resource Partners LP-14	1221	1412347	2014
Vitacost.com, Inc.-14	5961	1401688	2014
Ridgewood Energy O Fund LLC-14	1382	1315061	2014
AMC ENTERTAINMENT INC-14	7830	722077	2014
